Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
4,1551790942936,05/03/2019 13:02:22,1551790938691,-5,05/03/2019 08:02:18,6235,15,questionnaire-9o89,,2266599,BLIND,618323,Holiday destinations,complete,,5c7e71f2cfd4e30014991899,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551790942936,05/03/2019 13:02:22,1551790938692,-5,05/03/2019 08:02:18,6235,15,questionnaire-9o89,,2266599,BLIND,618323,Holiday destinations,complete,,5c7e71f2cfd4e30014991899,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United States
6,1551790942936,05/03/2019 13:02:22,1551790938692,-5,05/03/2019 08:02:18,6235,15,questionnaire-9o89,,2266599,BLIND,618323,Holiday destinations,complete,,5c7e71f2cfd4e30014991899,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,6
7,1551790942936,05/03/2019 13:02:22,1551790938692,-5,05/03/2019 08:02:18,6235,15,questionnaire-9o89,,2266599,BLIND,618323,Holiday destinations,complete,,5c7e71f2cfd4e30014991899,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551790942936,05/03/2019 13:02:22,1551790938693,-5,05/03/2019 08:02:18,6235,15,questionnaire-9o89,,2266599,BLIND,618323,Holiday destinations,complete,,5c7e71f2cfd4e30014991899,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,18337
1,1551791109254,05/03/2019 13:05:09,1551791108344,0,05/03/2019 13:05:08,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791117064,05/03/2019 13:05:17,1551791116221,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,31
3,1551791117141,05/03/2019 13:05:17,1551791116222,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Male
4,1551791117141,05/03/2019 13:05:17,1551791116222,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,1
5,1551791117141,05/03/2019 13:05:17,1551791116222,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791117141,05/03/2019 13:05:17,1551791116223,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791117141,05/03/2019 13:05:17,1551791116223,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791117141,05/03/2019 13:05:17,1551791116223,0,05/03/2019 13:05:16,6235,15,questionnaire-9o89,,2266630,BLIND,618334,Holiday destinations,complete,,5c7e73d02b725b00167784e2,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1920x1080,1043x626,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,7879
1,1551791175071,05/03/2019 13:06:15,1551791184219,0,05/03/2019 13:06:24,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791182723,05/03/2019 13:06:22,1551791191843,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,32
3,1551791182786,05/03/2019 13:06:22,1551791191847,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Female
4,1551791182786,05/03/2019 13:06:22,1551791191848,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551791182786,05/03/2019 13:06:22,1551791191848,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791182786,05/03/2019 13:06:22,1551791191849,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791182786,05/03/2019 13:06:22,1551791191849,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791182786,05/03/2019 13:06:22,1551791191850,0,05/03/2019 13:06:31,6235,15,questionnaire-9o89,,2266639,BLIND,618338,Holiday destinations,complete,,5c7e740350c93b001672e84e,computer,Desktop or Laptop,Linux x86_64,Chrome 72.0.3626.105,360x740,980x1797,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,7631
1,1551791182240,05/03/2019 13:06:22,1551791188585,0,05/03/2019 13:06:28,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791188599,05/03/2019 13:06:28,1551791195014,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,22
3,1551791188708,05/03/2019 13:06:28,1551791195016,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Female
4,1551791188708,05/03/2019 13:06:28,1551791195016,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551791188708,05/03/2019 13:06:28,1551791195017,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791188708,05/03/2019 13:06:28,1551791195017,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791188708,05/03/2019 13:06:28,1551791195017,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791188708,05/03/2019 13:06:28,1551791195017,0,05/03/2019 13:06:35,6235,15,questionnaire-9o89,,2266640,BLIND,618336,Holiday destinations,complete,,5c7e7415cba92e0016ab2471,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1536x864,1536x728,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,6432
1,1551791227183,05/03/2019 13:07:07,1551791225842,0,05/03/2019 13:07:05,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791236155,05/03/2019 13:07:16,1551791234907,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,24
3,1551791236486,05/03/2019 13:07:16,1551791234909,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Female
4,1551791236486,05/03/2019 13:07:16,1551791234909,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551791236486,05/03/2019 13:07:16,1551791234909,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,Ireland
6,1551791236486,05/03/2019 13:07:16,1551791234909,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,3
7,1551791236486,05/03/2019 13:07:16,1551791234909,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791236486,05/03/2019 13:07:16,1551791234909,0,05/03/2019 13:07:14,6235,15,questionnaire-9o89,,2266652,BLIND,618339,Holiday destinations,complete,,5c7e74279cd7de0012b03bea,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x610,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,9068
1,1551791230605,05/03/2019 13:07:10,1551791230900,0,05/03/2019 13:07:10,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791237831,05/03/2019 13:07:17,1551791238186,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,28
3,1551791237924,05/03/2019 13:07:17,1551791238188,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Female
4,1551791237924,05/03/2019 13:07:17,1551791238189,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551791237924,05/03/2019 13:07:17,1551791238189,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791237924,05/03/2019 13:07:17,1551791238189,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791237924,05/03/2019 13:07:17,1551791238189,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791237924,05/03/2019 13:07:17,1551791238189,0,05/03/2019 13:07:18,6235,15,questionnaire-9o89,,2266654,BLIND,618341,Holiday destinations,complete,,5c7e7453cd2fed00126e90ff,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 72.0.3626.109,1440x900,1440x789,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,7289
1,1551791256762,05/03/2019 13:07:36,1551791255092,0,05/03/2019 13:07:35,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791263815,05/03/2019 13:07:43,1551791262239,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,30
3,1551791263862,05/03/2019 13:07:43,1551791262240,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Female
4,1551791263862,05/03/2019 13:07:43,1551791262240,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551791263862,05/03/2019 13:07:43,1551791262240,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791263862,05/03/2019 13:07:43,1551791262240,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791263862,05/03/2019 13:07:43,1551791262240,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791263862,05/03/2019 13:07:43,1551791262240,0,05/03/2019 13:07:42,6235,15,questionnaire-9o89,,2266663,BLIND,618346,Holiday destinations,complete,,5c7e7477b38a220001ea80c2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1920x1200,1920x1057,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,7148
1,1551791267997,05/03/2019 13:07:47,1551791270313,0,05/03/2019 13:07:50,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791278055,05/03/2019 13:07:58,1551791280538,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,30
3,1551791278102,05/03/2019 13:07:58,1551791280540,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Male
4,1551791278102,05/03/2019 13:07:58,1551791280540,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,1
5,1551791278102,05/03/2019 13:07:58,1551791280540,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791278102,05/03/2019 13:07:58,1551791280541,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791278102,05/03/2019 13:07:58,1551791280541,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791278102,05/03/2019 13:07:58,1551791280541,0,05/03/2019 13:08:00,6235,15,questionnaire-9o89,,2266666,BLIND,618345,Holiday destinations,complete,,5c7e747248022a0015754efe,computer,Desktop or Laptop,Windows 8.1,Chrome 72.0.3626.119,1920x1080,1920x969,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,10228
1,1551791268862,05/03/2019 13:07:48,1551791268547,0,05/03/2019 13:07:48,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791277651,05/03/2019 13:07:57,1551791277392,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,30
3,1551791277760,05/03/2019 13:07:57,1551791277402,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4,Female
4,1551791277760,05/03/2019 13:07:57,1551791277405,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-4-quantised,2
5,1551791277760,05/03/2019 13:07:57,1551791277406,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5,United Kingdom
6,1551791277760,05/03/2019 13:07:57,1551791277407,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-quantised,5
7,1551791277760,05/03/2019 13:07:57,1551791277408,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-5-text,
8,1551791277760,05/03/2019 13:07:57,1551791277409,0,05/03/2019 13:07:57,6235,15,questionnaire-9o89,,2266667,BLIND,618342,Holiday destinations,complete,,5c7e7454ecc1ae00178371d4,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x657,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,END QUESTIONNAIRE,8862
1,1551791277430,05/03/2019 13:07:57,1551791276883,0,05/03/2019 13:07:56,6235,15,questionnaire-9o89,,2266668,BLIND,618348,Holiday destinations,complete,,5c7e7479b215c6001522b3f2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,BEGIN QUESTIONNAIRE,
2,1551791287387,05/03/2019 13:08:07,1551791286892,0,05/03/2019 13:08:06,6235,15,questionnaire-9o89,,2266668,BLIND,618348,Holiday destinations,complete,,5c7e7479b215c6001522b3f2,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1280x720,1280x578,Finished phase 1,Demographics HOLIDAYS,1,,,,,Finished phase 1,,,Include,response-3,23
