Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Question Key,Response
11,1551712019490,04/03/2019 15:06:59,1551712019730,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-5-quantised,1
12,1551712019490,04/03/2019 15:06:59,1551712019730,0,04/03/2019 15:06:59,6235,14,questionnaire-nojz,,2260024,BLIND,616259,Food,complete,,5c7d3ee73576f70017c3e0f8,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1349x657,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,END QUESTIONNAIRE,28350
1,1551712052692,04/03/2019 15:07:32,1551712053297,0,04/03/2019 15:07:33,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,BEGIN QUESTIONNAIRE,
2,1551712111315,04/03/2019 15:08:31,1551712111947,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6,Yes
3,1551712111396,04/03/2019 15:08:31,1551712111952,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-6-quantised,1
4,1551712111396,04/03/2019 15:08:31,1551712111952,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1,Yes
5,1551712111396,04/03/2019 15:08:31,1551712111953,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-1-quantised,1
6,1551712111396,04/03/2019 15:08:31,1551712111953,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3,Yes
7,1551712111396,04/03/2019 15:08:31,1551712111954,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-3-quantised,1
8,1551712111396,04/03/2019 15:08:31,1551712111954,0,04/03/2019 15:08:31,6235,14,questionnaire-nojz,,2260032,BLIND,616262,Food,complete,,5c7d3f21419dcc0016119bb6,computer,Desktop or Laptop,Chromium OS 11316.148.0,Chrome 72.0.3626.117,1366x768,1366x609,Finished phase 1,Extended consent FOOD,7,,,,Finished phase 1,,,Include,,response-4,Yes
