Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,rand_food1,chosen food,not chosen food,rand_food2,rand_food3,rand_food4,rand_food5,rand_food6,rand_food7,rand_food8,image_food,Participant_preference,food_rating,random number,fixation_times
56,1551714952632,04/03/2019 15:55:52,1551714952359,-5,04/03/2019 10:55:52,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,14,grey6,Zone1,continue_button,169,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
57,1551714952803,04/03/2019 15:55:52,1551714952520,-5,04/03/2019 10:55:52,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,158,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
58,1551714952927,04/03/2019 15:55:52,1551714952656,-5,04/03/2019 10:55:52,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
59,1551714954950,04/03/2019 15:55:54,1551714954687,-5,04/03/2019 10:55:54,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,2030,87,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
60,1551714955107,04/03/2019 15:55:55,1551714954689,-5,04/03/2019 10:55:54,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,2030,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
61,1551714957298,04/03/2019 15:55:57,1551714957032,-5,04/03/2019 10:55:57,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,2339,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
62,1551714958784,04/03/2019 15:55:58,1551714958511,-5,04/03/2019 10:55:58,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,1470,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
63,1551714959353,04/03/2019 15:55:59,1551714959085,-5,04/03/2019 10:55:59,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,567,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
64,1551714960353,04/03/2019 15:56:00,1551714960086,-5,04/03/2019 10:56:00,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,995,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
65,1551714960900,04/03/2019 15:56:00,1551714960647,-5,04/03/2019 10:56:00,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,552,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
66,1551714961748,04/03/2019 15:56:01,1551714961456,-5,04/03/2019 10:56:01,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,800,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
67,1551714962290,04/03/2019 15:56:02,1551714962041,-5,04/03/2019 10:56:02,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,574,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
68,1551714963360,04/03/2019 15:56:03,1551714962994,-5,04/03/2019 10:56:02,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,choice,response_button_image,945,a8.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
69,1551714964396,04/03/2019 15:56:04,1551714964130,-5,04/03/2019 10:56:04,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,15,grey7,Zone1,continue_button,1132,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
70,1551714964536,04/03/2019 15:56:04,1551714964200,-5,04/03/2019 10:56:04,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
71,1551714966316,04/03/2019 15:56:06,1551714965911,-5,04/03/2019 10:56:05,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,1712,85,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
72,1551714966472,04/03/2019 15:56:06,1551714965912,-5,04/03/2019 10:56:05,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,1712,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
73,1551714968661,04/03/2019 15:56:08,1551714968388,-5,04/03/2019 10:56:08,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,2471,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b29.jpg,,,a14.jpg,b26.jpg,b4.jpg,b14.jpg,c13.jpg,a8.jpg,a23.jpg,,,,,
74,1551714968800,04/03/2019 15:56:08,1551714968390,-5,04/03/2019 10:56:08,6235,14,task-o4eu,,2260743,BLIND,616437,Food,complete,,5c7d46be6c79bb0001cd8645,computer,Desktop or Laptop,Windows 7,Firefox 65.0,1920x1080,1693x766,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,END TASK,,,,,74735,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
1,1551714904445,04/03/2019 15:55:04,1551714904375,0,04/03/2019 15:55:04,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,BEGIN TASK,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,
2,1551714910320,04/03/2019 15:55:10,1551714910287,0,04/03/2019 15:55:10,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,5463,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
3,1551714911695,04/03/2019 15:55:11,1551714911659,0,04/03/2019 15:55:11,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,1290.0000000000018,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
4,1551714912805,04/03/2019 15:55:12,1551714912764,0,04/03/2019 15:55:12,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,1086,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
5,1551714914032,04/03/2019 15:55:14,1551714913986,0,04/03/2019 15:55:13,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,1205,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
6,1551714915009,04/03/2019 15:55:15,1551714914961,0,04/03/2019 15:55:14,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,961,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
7,1551714916126,04/03/2019 15:55:16,1551714916080,0,04/03/2019 15:55:16,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,1105,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
8,1551714917251,04/03/2019 15:55:17,1551714917144,0,04/03/2019 15:55:17,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,Zone1,response_button_text,1045.9999999999982,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
9,1551714919657,04/03/2019 15:55:19,1551714919587,0,04/03/2019 15:55:19,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,8,option8,Zone1,response_button_image,2429,c16.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
10,1551714919781,04/03/2019 15:55:19,1551714919648,0,04/03/2019 15:55:19,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
11,1551714926272,04/03/2019 15:55:26,1551714926178,0,04/03/2019 15:55:26,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,6524,1,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
12,1551714926365,04/03/2019 15:55:26,1551714926180,0,04/03/2019 15:55:26,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,6524,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
13,1551714927615,04/03/2019 15:55:27,1551714927587,0,04/03/2019 15:55:27,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1396,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b27.jpg,,,c12.jpg,b9.jpg,a7.jpg,b22.jpg,c4.jpg,a12.jpg,c16.jpg,,,,,
14,1551714929849,04/03/2019 15:55:29,1551714929805,0,04/03/2019 15:55:29,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,Zone1,response_button_text,2200,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
15,1551714931255,04/03/2019 15:55:31,1551714931216,0,04/03/2019 15:55:31,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,2,option2,Zone1,response_button_text,1394.0000000000036,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
16,1551714931838,04/03/2019 15:55:31,1551714931811,0,04/03/2019 15:55:31,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,3,option3,Zone1,response_button_text,583.0000000000036,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
17,1551714932448,04/03/2019 15:55:32,1551714932397,0,04/03/2019 15:55:32,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,4,option4,Zone1,response_button_text,568,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
18,1551714933152,04/03/2019 15:55:33,1551714933123,0,04/03/2019 15:55:33,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,5,option5,Zone1,response_button_text,710.0000000000036,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
19,1551714934026,04/03/2019 15:55:34,1551714933969,0,04/03/2019 15:55:33,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,6,option6,Zone1,response_button_text,829,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
20,1551714934885,04/03/2019 15:55:34,1551714934728,0,04/03/2019 15:55:34,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,7,option7,Zone1,response_button_text,741.0000000000036,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
21,1551714935870,04/03/2019 15:55:35,1551714935812,0,04/03/2019 15:55:35,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,8,option8,Zone1,response_button_image,1069.9999999999964,c26.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
22,1551714936276,04/03/2019 15:55:36,1551714935860,0,04/03/2019 15:55:35,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
23,1551714939558,04/03/2019 15:55:39,1551714939523,0,04/03/2019 15:55:39,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,rating19,response_slider_endValue,3663,1,,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
24,1551714939636,04/03/2019 15:55:39,1551714939525,0,04/03/2019 15:55:39,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,16,congratulations,Zone4,continue_button,3663,,,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
25,1551714940761,04/03/2019 15:55:40,1551714940736,0,04/03/2019 15:55:40,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,17,next sequence?,advancementZone,continue_button,1204,,,0,1,0,,,,Spreadsheet1,,1,sequence,,c28.jpg,,,b10.jpg,c29.jpg,b16.jpg,c25.jpg,a17.jpg,a6.jpg,c26.jpg,,,,,
26,1551714943683,04/03/2019 15:55:43,1551714943642,0,04/03/2019 15:55:43,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,1,option1,choice,response_button_image,2666.0000000000073,b6.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
27,1551714945324,04/03/2019 15:55:45,1551714945284,0,04/03/2019 15:55:45,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,9,grey1,Zone1,continue_button,1633,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
28,1551714946808,04/03/2019 15:55:46,1551714946627,0,04/03/2019 15:55:46,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,10,grey2,Zone1,continue_button,1334,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
29,1551714947343,04/03/2019 15:55:47,1551714947068,0,04/03/2019 15:55:47,6235,14,task-o4eu,,2260745,BLIND,616421,Food,complete,,5c7d4657b5254b0001906bbf,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 12.0.3,1440x900,1264x760,Finished phase 1,Food sequence,9,,,,Finished phase 1,,,Include,,,11,grey3,Zone1,continue_button,430,,,0,1,0,,,,Spreadsheet1,,1,sequence,,b6.jpg,,,c6.jpg,b17.jpg,c17.jpg,b25.jpg,a25.jpg,c22.jpg,a30.jpg,,,,,
