Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-l5qr,checkpoint-yh8g,checkpoint-32xf,checkpoint-r79k,checkpoint-vhwm,branch-jtmv,branch-dn75,branch-6kna,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,randomise_trials,display,ANSWER,chosen face,not chosen face,rand_male_face1,rand_male_face2,rand_male_face3,rand_male_face4,rand_male_face5,rand_male_face6,rand_male_face7,rand_male_face8,image_male,Participant_preference,face_rating,random number,fixation_times
33,1551368843742,28/02/2019 15:47:23,1551368848027,-6,28/02/2019 09:47:28,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,1110.699999999284,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
34,1551368844086,28/02/2019 15:47:24,1551368848101,-6,28/02/2019 09:47:28,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
35,1551368849915,28/02/2019 15:47:29,1551368854011,-6,28/02/2019 09:47:34,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,5909.714999999778,68,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
36,1551368850383,28/02/2019 15:47:30,1551368854014,-6,28/02/2019 09:47:34,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,5909.714999999778,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
37,1551368850852,28/02/2019 15:47:30,1551368855115,-6,28/02/2019 09:47:35,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,1086.43499999927,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_James Mcclelland_7_oval.jpg,Google_1_Cassandra Gardner_9_oval.jpg,Google_1_Josephine Sammons_13_oval.jpg,Google_1_Eric Shoulders_6_oval.jpg,Google_1_Henry Horsley_9_oval.jpg,Google_1_Kevin Volpe_3_oval.jpg,Google_1_Edward Drury_7_oval.jpg,Google_1_Kevin Melton_1_oval.jpg,,,,,
38,1551368852977,28/02/2019 15:47:32,1551368857235,-6,28/02/2019 09:47:37,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,1449.8849999999802,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
39,1551368854180,28/02/2019 15:47:34,1551368858322,-6,28/02/2019 09:47:38,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,1057.8350000005157,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
40,1551368855199,28/02/2019 15:47:35,1551368859091,-6,28/02/2019 09:47:39,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,760.099999999511,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
41,1551368856228,28/02/2019 15:47:36,1551368860115,-6,28/02/2019 09:47:40,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,990.9950000001118,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
42,1551368857383,28/02/2019 15:47:37,1551368861651,-6,28/02/2019 09:47:41,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,5,option5,Zone1,response_button_text,1503.4950000008394,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
43,1551368859430,28/02/2019 15:47:39,1551368863731,-6,28/02/2019 09:47:43,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,6,option6,Zone1,response_button_text,2051.2499999995343,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
44,1551368860946,28/02/2019 15:47:40,1551368865219,-6,28/02/2019 09:47:45,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,7,option7,Zone1,response_button_text,1453.1349999997474,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
45,1551368864399,28/02/2019 15:47:44,1551368868627,-6,28/02/2019 09:47:48,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,8,option8,Zone1,response_button_image,3376.62000000001,Google_1_Jason Hershey_19_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
46,1551368864745,28/02/2019 15:47:44,1551368868702,-6,28/02/2019 09:47:48,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
47,1551368872092,28/02/2019 15:47:52,1551368876347,-6,28/02/2019 09:47:56,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,7644.2299999998795,12,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
48,1551368872311,28/02/2019 15:47:52,1551368876349,-6,28/02/2019 09:47:56,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,7644.2299999998795,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
49,1551368872996,28/02/2019 15:47:52,1551368877299,-6,28/02/2019 09:47:57,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,935.605000000578,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Benjamin_Raynor_17_oval.jpg,Beverly_Nigro_19_oval.jpg,Google_1_Claire Dickerson_13_oval.jpg,Google_1_Kevin Northrup_9_oval.jpg,Google_1_Jesse Tompkins_72_oval.jpg,Google_1_Kathleen Wittman_13_oval.jpg,Google_1_Curtis Wegner_16_oval.jpg,Google_1_Jason Hershey_19_oval.jpg,,,,,
50,1551368874544,28/02/2019 15:47:54,1551368878827,-6,28/02/2019 09:47:58,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,1080.87999999951,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
51,1551368875746,28/02/2019 15:47:55,1551368880043,-6,28/02/2019 09:48:00,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,1185.8899999997375,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
52,1551368876640,28/02/2019 15:47:56,1551368880931,-6,28/02/2019 09:48:00,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,856.7400000001653,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
53,1551368878974,28/02/2019 15:47:58,1551368883235,-6,28/02/2019 09:48:03,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,4,option4,Zone1,response_button_text,2272.0349999999453,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
54,1551368880256,28/02/2019 15:48:00,1551368884548,-6,28/02/2019 09:48:04,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,5,option5,choice,response_button_image,1276.6399999991409,Google_1_Janet Whiteside_15_oval.jpg,1,1,0,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
55,1551368881492,28/02/2019 15:48:01,1551368885748,-6,28/02/2019 09:48:05,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,13,grey5,Zone1,continue_button,1182.00499999967,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
56,1551368881930,28/02/2019 15:48:01,1551368886228,-6,28/02/2019 09:48:06,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,14,grey6,Zone1,continue_button,460.33500000066124,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
57,1551368882540,28/02/2019 15:48:02,1551368886836,-6,28/02/2019 09:48:06,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,15,grey7,Zone1,continue_button,586.6049999995157,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
58,1551368882696,28/02/2019 15:48:02,1551368886911,-6,28/02/2019 09:48:06,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_initialValue,0,50,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
59,1551368888290,28/02/2019 15:48:08,1551368892540,-6,28/02/2019 09:48:12,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,rating19,response_slider_endValue,5628.480000000316,66,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
60,1551368888618,28/02/2019 15:48:08,1551368892542,-6,28/02/2019 09:48:12,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,16,congratulations,Zone4,continue_button,5628.480000000316,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
61,1551368889573,28/02/2019 15:48:09,1551368893844,-6,28/02/2019 09:48:13,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,17,next sequence?,advancementZone,continue_button,1290.8000000006869,,,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Brian_Furlong_15_oval.jpg,Google_1_Henry Gaona_5_oval.jpg,Google_1_Carlos Ogden_1_oval.jpg,Google_1_James Rainwater_9_oval.jpg,Google_1_Janet Whiteside_15_oval.jpg,Google_1_Jeffrey Rojas_9_oval.jpg,Google_1_Justin Foss_9_oval.jpg,Google_1_Albert Schafer_17_oval.jpg,,,,,
62,1551368891777,28/02/2019 15:48:11,1551368896060,-6,28/02/2019 09:48:16,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,1,option1,Zone1,response_button_text,1319.8499999998603,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
63,1551368892618,28/02/2019 15:48:12,1551368896876,-6,28/02/2019 09:48:16,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,2,option2,Zone1,response_button_text,788.1049999996321,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
64,1551368893509,28/02/2019 15:48:13,1551368897732,-6,28/02/2019 09:48:17,6235,13,task-dvb3,,2239581,BLIND,610023,Faces,complete,,5c77ff11f48c6d0016f6efe7,computer,Desktop or Laptop,Windows 7,Chrome 72.0.3626.119,1600x900,1592x744,Finished phase 1,Male sequence,8,Male,Finished phase 1,,,,Include,,,,3,option3,Zone1,response_button_text,832.0750000002736,See next option,1,0,1,0,,,,Spreadsheet1,,1,sequence,,,,Google_1_Albert Belk_7_oval.jpg,Google_1_Jonathan Gaudette_3_oval.jpg,Google_1_Jerry Cunha_3_oval.jpg,Google_1_Joe Garver_12_oval.jpg,Google_1_Henry Morel_7_oval.jpg,Google_1_Albert Braun_15_oval.jpg,Google_1_James Serrano_19_oval.jpg,Google_1_Charles Carruth_5_oval.jpg,,,,,
