Subject,Model,BestFitModel,Mode,NPoints,LinearIntercept,LinearSlope,LinearR2,LinearSSE,LinearAIC,LinearBIC,QuadIntercept,QuadSlope,QuadTerm,QuadR2,QuadSSE,QuadAIC,QuadBIC,DeltaBIC_QuadMinusLinear
36,Biased-prior,Biased-prior,absolute,7,0.876590845462558,-0.0394571393968696,0.766071951738908,0.0133113456043832,-39.8553409244404,-39.9635206263298,0.727894236565058,0.0596739332014636,-0.0123913840747917,0.992734235773874,0.000413448064107217,-62.1582216080663,-62.3204911609004,-22.3569705345706
36,Cost-to-sample,Biased-prior,absolute,7,1.2014057927024,-0.0885820043697556,0.964321953960134,0.00812883006710639,-43.3077389261241,-43.4159186280135,1.08586238556698,-0.0115530662794755,-0.00962861726128504,0.99850259083384,0.000341167356503843,-63.5033329801562,-63.6656025329903,-20.2496839049767
37,Biased-prior,Cost-to-sample,absolute,7,0.8581444454478,-0.0114531031858194,0.200370799287579,0.0146574557892842,-39.1810140610653,-39.2891937629547,0.717709538516938,0.082170168101422,-0.0117029089109052,0.827991107523941,0.00315297732322098,-47.9372276773975,-48.0994972302315,-8.81030346727682
37,Cost-to-sample,Cost-to-sample,absolute,7,1.55493440461626,-0.130562984817715,0.990984626837866,0.00434225137778254,-47.6969072465202,-47.8050869484096,1.47229276605936,-0.0754685591131096,-0.00688680321307569,0.999256109788401,0.000358294464149751,-63.1604587320478,-63.3227282848819,-15.5176413364723
38,Biased-prior,Cut off,absolute,7,0.854110216768078,-0.00995171469393071,0.168506956242647,0.0136834198003441,-39.6623639317524,-39.7705436336418,0.72115225727052,0.078686924971108,-0.0110798299581299,0.795134449930118,0.00337135872065415,-47.4684470860811,-47.6307166389151,-7.86017300527335
38,Cost-to-sample,Cut off,absolute,7,13.5619765650249,-1.6341052123042,0.999998330524036,0.000124824247826879,-72.5415978353053,-72.6497775371947,13.5494438484576,-1.62575006792604,-0.00104439304727075,0.999999555953852,3.32006735032301e-05,-79.8119538154272,-79.9742233682613,-7.32444583106665
39,Biased-prior,Cost-to-sample,absolute,7,0.892101200479711,0.00635198652917863,0.698475026276606,0.000487696426893509,-63.0020929954174,-63.1102726973067,0.87287757604098,0.0191677361549991,-0.00160196870322756,0.831753820536275,0.000272126913899392,-65.0860650802885,-65.2483346331226,-2.13806193581586
39,Cost-to-sample,Cost-to-sample,absolute,7,2.63653997926794,-0.246251584338355,0.999909032347423,0.00015446944795537,-71.0499706466871,-71.1581503485765,2.64669058047152,-0.253018651807413,0.000845883433632191,0.999944427575774,9.43658701587066e-05,-72.4996887091915,-72.6619582620256,-1.50380791344911
40,Biased-prior,Biased-prior,absolute,7,0.896721915445714,-0.0336757891619153,0.671963176663932,0.0155013926845011,-38.7891489027492,-38.8973286046386,0.737300134256671,0.0726053982974465,-0.0132851484324202,0.985698911224446,0.000675798499300374,-58.718680273581,-58.8809498264151,-19.9836212217765
40,Cost-to-sample,Biased-prior,absolute,7,1.51328684642769,-0.123647605486262,0.988610696130207,0.0049317531131253,-46.8057963150801,-46.9139760169695,1.42576864029343,-0.0653021347300844,-0.00729318384452224,0.998929027272719,0.000463748543565354,-61.3545476356393,-61.5168171884734,-14.6028411715039
41,Biased-prior,Biased-prior,absolute,7,0.825132346318668,0.00626203659286928,0.252633963533611,0.0032481109504847,-49.7291429268262,-49.8373226287156,0.769189822274641,0.0435570526222207,-0.00466187700366893,0.672686305541031,0.0014225307859084,-53.5085952939689,-53.670864846803,-3.83354221808742
41,Cost-to-sample,Biased-prior,absolute,7,2.20967622516603,-0.209752155997337,0.998862804450755,0.00140249140524926,-55.6079063846422,-55.7160860865316,2.1641164523146,-0.179378974096379,-0.00379664773761979,0.999844585934324,0.00019167054558911,-67.5394990206723,-67.7017685735064,-11.9856824869748
42,Biased-prior,Biased-prior,absolute,7,0.962561133919417,-0.0281512179077968,0.654935669306413,0.0116910584872266,-40.7638877718813,-40.8720674737706,0.826692079205871,0.0624281519012339,-0.0113224212261288,0.97277243825338,0.00092249180378765,-56.5403955114919,-56.7026650643259,-15.8305975905553
42,Cost-to-sample,Biased-prior,absolute,7,1.27607776307763,-0.0773209940074154,0.964605351123502,0.00614243868417777,-45.2691050942994,-45.3772847961888,1.17929189456791,-0.0127970816676047,-0.00806548904247635,0.99609280001344,0.000678061150656103,-58.6952826130673,-58.8575521659014,-13.4802673697126
43,Biased-prior,Biased-prior,absolute,7,0.774851520631956,-0.0300356438846244,0.608858528399942,0.0162274169848634,-38.4687424688249,-38.5769221707142,0.613019098254281,0.0778526377004921,-0.0134860351981396,0.977099691013016,0.000950072774164873,-56.3341748468242,-56.4964443996583,-17.9195222289441
43,Cost-to-sample,Biased-prior,absolute,7,1.82628481483633,-0.179643088033753,0.994857820750399,0.00467052013063476,-47.1867648988431,-47.2949446007325,1.73736289449379,-0.120361807805391,-0.00741016002854519,0.999936098184173,5.80405121482818e-05,-75.9019561848971,-76.0642257377312,-28.7692811369987
44,Biased-prior,Biased-prior,absolute,7,0.706850206360074,-0.0751120836029364,0.980995178003951,0.00306037456476751,-50.1458967894424,-50.2540764913318,0.64233009908117,-0.0320986787503333,-0.0053766756065754,0.996074998713412,0.000632048756186717,-59.1871791898828,-59.3494487427169,-9.09537225138506
44,Cost-to-sample,Biased-prior,absolute,7,-99.5436973186064,-0.00228161565060072,0.483742969006282,0.000155558705113715,-71.0007826525848,-71.1089623544742,-99.5590293041127,0.00793970802026694,-0.00127766545885646,0.938820354262869,1.8434667033716e-05,-83.9303141599374,-84.0925837127715,-12.9836213582973
45,Biased-prior,Biased-prior,absolute,7,0.803652010892373,-0.0222498492298623,0.468320694804085,0.015736878190198,-38.6836097855525,-38.7917894874419,0.648642888763993,0.0810895655223911,-0.0129174268440317,0.941867030688596,0.00172064522344158,-52.1767625435348,-52.3390320963689,-13.547242608927
45,Cost-to-sample,Biased-prior,absolute,7,1.53800180399977,-0.132552784245814,0.989945351191059,0.00499679377395882,-46.7140827654806,-46.82226246737,1.44820117031656,-0.0726856951236719,-0.00748338614026784,0.999411015027625,0.000292704051513193,-64.5758107008844,-64.7380802537185,-17.9158177863485
