Subject,Sequence,Model,BestFitModel,NPoints,LinearSlope,LinearR2,LinearBIC,QuadTerm,QuadR2,QuadBIC,DeltaBIC_QuadMinusLinear
45,18,Biased-prior,Biased-prior,3,0.0146811041505935,0.975461532311244,-35.3943411995437,-0.00403309073813963,1,-108.130960167351,-72.7366189678078
45,18,Cost-to-sample,Biased-prior,3,-0.124326610334547,0.959508472480011,-21.0242152490085,-0.0442366666017171,1,-108.130960167351,-87.106744918343
45,19,Biased-prior,Biased-prior,7,0.00678069602238762,0.118713621627986,-42.2828964385626,-0.00867658997289867,0.701851708028389,-47.9235278178016,-5.64063137923903
45,19,Cost-to-sample,Biased-prior,7,-0.136837330234586,0.977252292065295,-40.5715564019424,-0.011819144726067,0.999124411519756,-61.4269104731134,-20.855354071171
45,20,Biased-prior,Biased-prior,2,0.0137019252226251,1,-72.0873067782343,NaN,NaN,NaN,NaN
45,20,Cost-to-sample,Biased-prior,2,-0.140731392400663,1,-72.0873067782343,NaN,NaN,NaN,NaN
45,21,Biased-prior,Biased-prior,7,-0.041735883349427,0.693348791243502,-36.5843907240147,-0.0139537750122421,0.925856432408761,-44.5764341785488,-7.99204345453409
45,21,Cost-to-sample,Biased-prior,7,-0.145874756360412,0.97074704897,-37.8688134851323,-0.0108190667409306,0.986766463737466,-41.4754869103463,-3.60667342521403
45,22,Biased-prior,Biased-prior,4,0.0113928436880729,0.944142550090812,-43.4428930241104,-0.00307860595751564,0.999295848578251,-59.5508577279949,-16.1079647038846
45,22,Cost-to-sample,Biased-prior,4,-0.125113707659496,0.98718240164025,-30.3392383354336,-0.015195115837852,0.998831320855461,-38.5327236691948,-8.19348533376116
45,23,Biased-prior,Biased-prior,7,-0.0113804732445134,0.192369354243663,-39.0232937727831,-0.012100391001185,0.844801431915658,-48.62317978055,-9.59988600776693
45,23,Cost-to-sample,Biased-prior,7,-0.129578391879719,0.970870724374578,-39.5578358440649,-0.0118320059647745,0.995155508564086,-50.169235709597,-10.6113998655321
45,24,Biased-prior,Biased-prior,2,-0.0136065239971504,1,-72.0873067782343,NaN,NaN,NaN,NaN
45,24,Cost-to-sample,Biased-prior,2,-0.109943988245449,1,-72.0873067782343,NaN,NaN,NaN,NaN
45,25,Biased-prior,Biased-prior,7,-0.0302530533856383,0.581810101125517,-37.6897927554079,-0.0146433253187588,0.990734953824441,-62.4116901313992,-24.7218973759913
45,25,Cost-to-sample,Biased-prior,7,-0.150251824518233,0.986116815079726,-42.7819900679702,-0.00690110743644943,0.992357721742646,-45.0149583283663,-2.23296826039614
45,26,Biased-prior,Biased-prior,7,-0.0174862705234702,0.371452771005245,-39.3709425220886,-0.0122606031610447,0.919293281175836,-51.7931577682102,-12.4222152461217
45,26,Cost-to-sample,Biased-prior,7,-0.127457236483048,0.989428282276279,-47.0163752784378,-0.00688180096558871,0.998081563037667,-57.0171657948762,-10.0007905164383
45,27,Biased-prior,Biased-prior,3,0.0207078466059,0.990279336496015,-36.1538258222997,-0.00355356826627925,1,-108.130960167351,-71.9771343450518
45,27,Cost-to-sample,Biased-prior,3,-0.115875940080328,0.980681455819154,-23.7321282607806,-0.0281693686928431,1,-108.130960167351,-84.3988319065708
45,28,Biased-prior,Biased-prior,7,-0.00727449894376649,0.0281499039500788,-30.5398405668869,-0.0175537442909738,0.519885374962702,-33.5301672677245,-2.99032670083756
45,28,Cost-to-sample,Biased-prior,7,-0.121382154393122,0.806495552872127,-25.9192641286933,-0.0255533872579035,0.913724119878382,-29.6276069511029,-3.7083428224096
45,29,Biased-prior,Biased-prior,7,-0.028640954441864,0.579138177405615,-38.379621451684,-0.0136430272758234,0.973368451173821,-55.755167361124,-17.37554590944
45,29,Cost-to-sample,Biased-prior,7,-0.132232037913277,0.998246760872894,-59.140626147114,-0.00306775122441774,0.999858616197632,-74.8189106335719,-15.6782844864579
45,30,Biased-prior,Biased-prior,7,-0.0115505735683838,0.394205517688563,-45.8507229545732,-0.00721136182119639,0.855174204278558,-53.9218770593316,-8.07115410475834
45,30,Cost-to-sample,Biased-prior,7,-0.114457808661421,0.998151860700128,-60.7918878395398,-0.00183172821678331,0.998918778985548,-62.5985963339362,-1.80670849439634
45,31,Biased-prior,Biased-prior,7,-0.0357833043294034,0.517927704229522,-33.5301441277786,-0.0187851194781312,0.946138326410674,-46.9259585179339,-13.3958143901554
45,31,Cost-to-sample,Biased-prior,7,-0.141646365638402,0.991755702096751,-47.2957081946096,-0.0072404228108774,0.999529673612033,-65.3967493122049,-18.1010411175953
45,32,Biased-prior,Biased-prior,6,0.0110720749694637,0.734594642529428,-50.1421450931805,-0.00400690268553006,0.939836544404143,-57.2555447640229,-7.11339967084236
45,32,Cost-to-sample,Biased-prior,6,-0.107054165579013,0.992310204386058,-45.9677261748396,-0.00622338338298951,0.999464257283221,-60.1599393705937,-14.1922131957541
45,33,Biased-prior,Biased-prior,6,-0.00171998758566463,0.0261809968600842,-44.6819413348245,-0.00669819412714722,0.873232336142951,-55.1233986579684,-10.4414573231439
45,33,Cost-to-sample,Biased-prior,6,-0.125458653806196,0.985703386749545,-40.3031777743429,-0.00991655820688547,0.998841277691023,-53.5876467048773,-13.2844689305344
45,34,Biased-prior,Biased-prior,5,-0.0269715595922199,0.530301231748553,-30.0518796194141,-0.0201944971940913,0.946503690269995,-39.3048361874817,-9.25295656806762
45,34,Cost-to-sample,Biased-prior,5,-0.146490529739652,0.959986074573132,-28.4117894801465,-0.0206746784805868,0.986756261193476,-32.3308647244908,-3.91907524434433
45,35,Biased-prior,Biased-prior,3,0.0168335707935896,0.996797406319926,-40.7472111149771,-0.00165266316914266,1,-108.130960167351,-67.3837490523744
45,35,Cost-to-sample,Biased-prior,3,-0.105560331575584,0.999985916293479,-46.0214402368977,0.000686156077896447,1,-108.130960167351,-62.1095199304537
45,36,Biased-prior,Biased-prior,7,-0.0169749291615088,0.484824259443997,-43.0433167867064,-0.00957726048024998,0.947814946254869,-57.1253903512371,-14.0820735645308
45,36,Cost-to-sample,Biased-prior,7,-0.117909885199043,0.994622492122123,-52.874771500361,-0.0011783673945978,0.994920508774421,-51.3279589523,1.54681254806094
45,37,Biased-prior,Biased-prior,7,-0.0177277760959001,0.358815432119953,-38.7972710597792,-0.0117703887578779,0.833347390667001,-46.2832021455545,-7.48593108577535
45,37,Cost-to-sample,Biased-prior,7,-0.132765991936161,0.994530729954706,-51.0943402676452,-0.00490354230744759,0.99860064764273,-58.6903795493185,-7.59603928167324
45,38,Biased-prior,Biased-prior,3,0.0181666838539656,0.998757072497923,-43.1352925439447,-0.00111001603055005,1,-108.130960167351,-64.9956676234068
45,38,Cost-to-sample,Biased-prior,3,-0.106512918786572,0.989416626635191,-26.0695985879214,-0.0190803075175197,1,-108.130960167351,-82.0613615794301
45,39,Biased-prior,Biased-prior,5,0.00916527376294473,0.310841978188105,-36.2577939494126,-0.0100512384706899,0.834220589286293,-41.7724187404669,-5.5146247910543
45,39,Cost-to-sample,Biased-prior,5,-0.122532423470192,0.979122870463014,-33.5491986059543,-0.0143892801454039,0.99802633123015,-43.7335614374123,-10.184362831458
45,40,Biased-prior,Biased-prior,6,-0.00176848811294768,0.0226558656007948,-43.4588755988507,-0.00694492647560081,0.76802326457021,-50.296326554786,-6.83745095593522
45,40,Cost-to-sample,Biased-prior,6,-0.121368848101912,0.997893994600315,-52.2660095068511,-0.00359665689689492,0.999763499848123,-63.5938464767688,-11.3278369699177
46,1,Biased-prior,Cut off,3,0.0161100361275093,0.995472099182703,-39.9679237619098,0.00188187619293729,1,-108.130960167351,-68.1630364054417
46,1,Cost-to-sample,Cut off,3,-0.539134700146674,0.999997067099892,-40.9444574186973,-0.00159921621676054,1,-108.130960167351,-67.1865027486542
46,2,Biased-prior,Cut off,7,0.00334502397369516,0.775211999129072,-74.8739106283636,-0.000854245442721837,0.926885116434039,-80.789880996021,-5.91597036765739
46,2,Cost-to-sample,Cut off,7,-0.570507680684597,0.999876620334563,-57.2621662376711,0.00130184680455365,0.999892239737903,-56.2637575232581,0.998408714413038
46,3,Biased-prior,Cut off,3,0.010550773097085,0.998960906099384,-46.9336072839773,0.000589383620308387,1,-108.130960167351,-61.1973528833742
46,3,Cost-to-sample,Cut off,3,-0.590596033996112,0.999981317555631,-34.8426316851604,0.00442152473948397,1,-108.130960167351,-73.288328482191
46,4,Biased-prior,Cut off,7,0.0027624676362722,0.353796624737728,-64.6702079154098,-0.00172996933648503,0.770049602510229,-69.9570523446851,-5.28684442927533
46,4,Cost-to-sample,Cut off,7,-0.575442242068511,0.999970665967244,-67.1978789925949,-0.00155193388637153,0.999992485802545,-74.7856478538693,-7.58776886127438
46,5,Biased-prior,Cut off,7,0.0188551156349338,0.819656478298319,-52.5958662532062,-0.0019243641373168,0.845269996707039,-51.7222287196937,0.873637533512472
46,5,Cost-to-sample,Cut off,7,-0.578184950360338,0.999798333343094,-53.6350291184817,-0.000325117318874741,0.999799281718551,-51.7221154355455,1.91291368293619
46,6,Biased-prior,Cut off,7,0.00798113965127293,0.472564063750553,-53.2645774599508,-0.00299729175061494,0.672508886843866,-54.6546327464987,-1.39005528654796
46,6,Cost-to-sample,Cut off,7,-0.57273765777366,0.999891541300815,-58.1099327900637,-0.00114320730687201,0.999903492532183,-56.9812660314878,1.1286667585759
46,7,Biased-prior,Cut off,7,0.0122007536700187,0.928260873340798,-66.0136604741412,0.00189206952611691,0.99523270299717,-83.0465480659628,-17.0328875918215
46,7,Cost-to-sample,Cut off,7,-0.577031099949241,0.999962572771092,-65.4536692914659,0.00181393162048524,0.999992217561317,-74.5014603278103,-9.04779103634441
46,8,Biased-prior,Cut off,5,0.0173135151797065,0.999164368478001,-69.3105009762141,0.000314050209623844,0.999624617256908,-71.7022710590416,-2.39177008282749
46,8,Cost-to-sample,Cut off,5,-0.57901626062508,0.999939370147813,-47.332948171284,-0.00331037919087272,0.999985129057709,-52.7504015341824,-5.41745336289839
46,9,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,9,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,10,Biased-prior,Cut off,6,0.0206977796222809,0.950557872136835,-54.2640559476442,0.0030087879861911,0.993410053835224,-64.5638425120688,-10.2997865644246
46,10,Cost-to-sample,Cut off,6,-0.594286687836778,0.99918644529368,-38.9182548284312,-0.00924875125091104,0.999702718334335,-43.1668940423604,-4.2486392139292
46,11,Biased-prior,Cut off,5,0.0171004897009873,0.983040280250884,-54.3009150071439,0.00182661443796815,0.998743041469376,-65.702207933156,-11.4012929260121
46,11,Cost-to-sample,Cut off,5,-0.579847345755606,0.999776682822245,-40.7987630086904,0.00368157227449157,0.999833107664526,-40.6455459759504,0.153217032740045
46,12,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,12,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,13,Biased-prior,Cut off,3,0.00773782972354412,0.999905066065039,-55.975678089932,0.000130590370124225,1,-108.130960167351,-52.1552820774195
46,13,Cost-to-sample,Cut off,3,-0.59979714201542,0.999778080473506,-27.3250747852039,-0.0154778620828424,1,-108.130960167351,-80.8058853821475
46,14,Biased-prior,Cut off,7,0.0120013785472584,0.946151749011027,-68.3860230755045,-0.000700868626729149,0.955832142750674,-67.8273212018964,0.558701873608072
46,14,Cost-to-sample,Cut off,7,-0.573118065948289,0.999900137129533,-58.6786978438603,0.00118148702179083,0.999912885292197,-57.6887932267361,0.989904617124225
46,15,Biased-prior,Cut off,7,0.00451128658026933,0.807471213274598,-72.0561717301462,-0.000900525209734864,0.903996082150959,-74.9812583580008,-2.92508662785451
46,15,Cost-to-sample,Cut off,7,-0.552599695234219,0.99900229339777,-43.0711907679409,0.00547406460647509,0.999296387486544,-43.56990076708,-0.498709999139088
46,16,Biased-prior,Cut off,3,0.0141051388813774,0.991388366093011,-38.824444122134,-0.00227697815694321,1,-108.130960167351,-69.3065160452174
46,16,Cost-to-sample,Cut off,3,-0.560150466233309,0.999601532880793,-25.9789308808665,0.0193708249907288,1,-108.130960167351,-82.152029286485
46,17,Biased-prior,Cut off,7,0.0167082489316119,0.934134669117569,-62.2541162212986,-0.00141647643888144,0.954275972968026,-62.8631241789129,-0.609007957614359
46,17,Cost-to-sample,Cut off,7,-0.56028082146474,0.999810401011416,-54.5074271303431,-0.00356945517295096,0.999932140439213,-59.7538137596274,-5.24638662928429
46,18,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,18,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,19,Biased-prior,Cut off,7,0.00359577927459589,0.727682707296833,-72.0763232598406,-0.000804877134827542,0.837062334637427,-73.7256144908896,-1.64929123104893
46,19,Cost-to-sample,Cut off,7,-0.571779252463013,0.999975369569391,-68.5106737799824,-0.00124187960438107,0.999989521404572,-72.5472999758181,-4.03662619583569
46,20,Biased-prior,Cut off,6,0.00817701508420423,0.918614863222742,-62.2130155240349,0.00162824731932138,0.996318855611887,-78.9970699503668,-16.7840544263319
46,20,Cost-to-sample,Cut off,6,-0.568323766763715,0.999997275050761,-73.6529489180823,0.000167361353007879,0.99999746005269,-72.2830282278489,1.36992069023349
46,21,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,21,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,22,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,22,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,23,Biased-prior,Cut off,7,0.0150295561112242,0.901046422168156,-60.6347733513865,0.0024929621999938,0.975418086400696,-68.4373423369961,-7.80256898560952
46,23,Cost-to-sample,Cut off,7,-0.56943967907024,0.999966857695202,-66.4902210727857,-0.00173117630177283,0.999994584128498,-77.2246481535892,-10.7344270808035
46,24,Biased-prior,Cut off,4,0.0120935697936319,0.996611914475745,-54.3918738742531,0.000511213297551267,0.998036574752827,-55.1878774997722,-0.796003625519148
46,24,Cost-to-sample,Cut off,4,-0.583542704301345,0.99986943280585,-36.4179061814653,0.00607366929644528,0.999956087136943,-39.3903346469389,-2.97242846547356
46,25,Biased-prior,Cut off,7,0.00716126978335524,0.952927605411593,-76.6060362112121,0.000701983092617226,0.980397335825868,-80.7922747616838,-4.18623855047161
46,25,Cost-to-sample,Cut off,7,-0.570769825873479,0.999971994786426,-67.6365318043353,-0.00111958666524754,0.999983537356369,-69.4096999562776,-1.77316815194234
46,26,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,26,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,27,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,27,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,28,Biased-prior,Cut off,2,0.00481144779607808,1,-72.0873067782343,NaN,NaN,NaN,NaN
46,28,Cost-to-sample,Cut off,2,-0.604080717100682,1,-72.0873067782343,NaN,NaN,NaN,NaN
46,29,Biased-prior,Cut off,7,0.00731976020706472,0.878256530902508,-69.0767653774607,-0.00101968331140713,0.929386974172628,-70.94376565371,-1.86700027624931
46,29,Cost-to-sample,Cut off,7,-0.582531926320674,0.999883116902636,-57.3488529807708,-1.49398458494133e-05,0.999883118875619,-55.4030609924692,1.94579198830162
46,30,Biased-prior,Cut off,7,0.0230539541879712,0.960627801003682,-61.5446603422089,0.00173322441288452,0.976916828235879,-63.3364429003458,-1.79178255813698
46,30,Cost-to-sample,Cut off,7,-0.572831823600678,0.999926547829689,-60.8360212402453,0.00116147279950546,0.999938880387683,-60.1767226305327,0.659298609712614
46,31,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,31,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,32,Biased-prior,Cut off,7,0.0134453953137132,0.966631695424848,-70.2952568520134,0.00136435316128628,0.99649162216436,-84.1165156663211,-13.8212588143078
46,32,Cost-to-sample,Cut off,7,-0.570454272446397,0.999669358560479,-50.3616482685068,0.00569620546884895,0.999968383391596,-64.847201832397,-14.4855535638902
46,33,Biased-prior,Cut off,4,0.018711444349009,0.98470709646776,-44.8236179671654,0.00257161392844757,0.99958678939856,-57.8820707441319,-13.0584527769665
46,33,Cost-to-sample,Cut off,4,-0.567994917916853,0.998247811968718,-26.2405245076562,-0.023922423966779,0.999664420392446,-31.4652756702281,-5.22475116257187
46,34,Biased-prior,Cut off,7,0.00501118596352046,0.987678512969693,-91.2373648030405,-0.00019042163446956,0.991956982056924,-92.2772365616294,-1.03987175858893
46,34,Cost-to-sample,Cut off,7,-0.570954749492805,0.999896510236684,-58.4818941794472,-0.00274323857174636,0.999965757096608,-64.2779375479312,-5.79604336848394
46,35,Biased-prior,Cut off,7,0.00649535666309716,0.510249403527711,-57.2044907161875,-0.00211856991666084,0.673097750990834,-58.088226135682,-0.883735419494428
46,35,Cost-to-sample,Cut off,7,-0.572684208388633,0.999847930457547,-55.745154660611,0.000565379751076886,0.999850853972315,-53.9351288949065,1.81002576570452
46,36,Biased-prior,Cut off,5,0.00766234793609736,0.963493923293747,-58.3951937490341,-0.00123821373302773,0.998718396838024,-73.5325906730776,-15.1373969240435
46,36,Cost-to-sample,Cut off,5,-0.586260066001487,0.999455173053358,-36.2277930015201,-0.0068579720914318,0.99964664367953,-36.7833113935244,-0.555518392004267
46,37,Biased-prior,Cut off,7,0.00969738665218048,0.903926269785448,-66.998126174432,-0.00118880913965704,0.944680163570179,-68.9161066137327,-1.91798043930076
46,37,Cost-to-sample,Cut off,7,-0.5717260076655,0.999859499007457,-56.3225433711525,0.00288188226862939,0.999935713366972,-59.8496730177725,-3.52712964662
46,38,Biased-prior,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,38,Cost-to-sample,Cut off,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46,39,Biased-prior,Cut off,4,0.00605259854688813,0.979219960830175,-52.6040314736252,-0.000981474202216296,0.999818872901911,-70.187933774116,-17.5839023004908
46,39,Cost-to-sample,Cut off,4,-0.57878166177099,0.999999414160553,-58.1103547349177,0.000492012799050955,0.999999992273917,-74.0378351920184,-15.9274804571008
46,40,Biased-prior,Cut off,7,0.00383930148145106,0.413857943481375,-61.842351101792,-0.00187781314680134,0.710869171701099,-64.8432212437232,-3.00087014193119
46,40,Cost-to-sample,Cut off,7,-0.579612880210296,0.998372162923386,-38.9717645221104,0.00974107382916791,0.999218125852454,-42.1590500967434,-3.18728557463292
47,1,Biased-prior,Biased-prior,7,-0.0231177204120108,0.768735151353305,-47.5525813404303,-0.0060575511912644,0.927079353749189,-53.6860135986013,-6.13343225817107
47,1,Cost-to-sample,Biased-prior,7,-0.0591007470715983,0.969166068888498,-50.1380248189369,-0.00104545999642529,0.970075873959943,-48.4017695492699,1.73625526966701
47,2,Biased-prior,Biased-prior,6,-0.0146933062122921,0.63196818740404,-43.8822096234319,-0.00735165813131796,0.969477284805344,-57.0286394430446,-13.1464298196127
47,2,Cost-to-sample,Biased-prior,6,-0.0499448527422681,0.96482441875857,-45.8254265691622,-0.00609154801950844,0.995442704798399,-56.2954041228067,-10.4699775536444
47,3,Biased-prior,Biased-prior,7,-0.0288067266598803,0.698091245352029,-41.9317430214784,-0.00955933987605655,0.928713614237646,-50.0897691528418,-8.15802613136338
47,3,Cost-to-sample,Biased-prior,7,-0.0567754006328548,0.91320688748624,-43.039295367463,-0.00868510535388237,0.977316064245816,-50.4864771200195,-7.4471817525565
47,4,Biased-prior,Biased-prior,7,-0.0362226878471971,0.780996840075269,-41.7574884757335,-0.0110449499525608,0.998836369138044,-76.4743652460608,-34.7168767703273
47,4,Cost-to-sample,Biased-prior,7,-0.0799586183029216,0.973446507786175,-46.983335082081,-0.00682896396150755,0.994748117637891,-56.381447938099,-9.398112856018
47,5,Biased-prior,Biased-prior,7,-0.052856626032303,0.775528757183819,-36.2451121930679,-0.0158612329580391,0.985033651662901,-53.2548056200111,-17.0096934269432
47,5,Cost-to-sample,Biased-prior,7,-0.0796693086250361,0.92280104781185,-39.1895055672675,-0.0118483548068263,0.984030918026246,-48.2737152748792,-9.08420970761169
47,6,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,6,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,7,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,7,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,8,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,8,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,9,Biased-prior,Biased-prior,4,-0.0100397077239144,0.22093656999627,-28.1036280000148,-0.0197228458463665,0.903046882280356,-35.0527933520025,-6.94916535198772
47,9,Cost-to-sample,Biased-prior,4,-0.0515751998772072,0.917745500202842,-29.7009599184696,-0.0165996297987016,0.993800403159765,-38.6560008883931,-8.95504096992349
47,10,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,10,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,11,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,11,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,12,Biased-prior,Biased-prior,7,-0.0429247522654462,0.760707557236745,-38.5763502627727,-0.0137319145241847,0.994260623628614,-62.7427911021483,-24.1664408393756
47,12,Cost-to-sample,Biased-prior,7,-0.0805097238342761,0.93587095930377,-40.4394635190575,-0.0117270547817461,0.99543970558184,-56.9981242623932,-16.5586607433358
47,13,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,13,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,14,Biased-prior,Biased-prior,7,-0.0282464185783977,0.629771221213419,-40.0578079881335,-0.0122935732910305,0.987648028108675,-61.914035764792,-21.8562277766585
47,14,Cost-to-sample,Biased-prior,7,-0.0619476651206341,0.941641208660399,-44.8117343784119,-0.00877368529738464,0.998306996630294,-67.646565665789,-22.8348312873771
47,15,Biased-prior,Biased-prior,2,0.0143460281800317,1,-72.0873067782343,NaN,NaN,NaN,NaN
47,15,Cost-to-sample,Biased-prior,2,-0.0645943389515944,1,-72.0873067782343,NaN,NaN,NaN,NaN
47,16,Biased-prior,Biased-prior,3,0.00429544946157019,0.271950111334817,-28.7661124184212,-0.0121732121405157,1,-108.130960167351,-79.3648477489303
47,16,Cost-to-sample,Biased-prior,3,-0.044704439932003,0.982078245533353,-29.676232506803,-0.0104599233428839,1,-108.130960167351,-78.4547276605485
47,17,Biased-prior,Biased-prior,7,-0.0461907080674531,0.779816589622309,-38.3059770026042,-0.0136477764754741,0.98405070438577,-54.7353903685434,-16.4294133659392
47,17,Cost-to-sample,Biased-prior,7,-0.0831174681784389,0.925711389092682,-38.8873586642594,-0.0128861529113421,0.992462548140307,-52.957962871591,-14.0706042073317
47,18,Biased-prior,Biased-prior,3,-0.0211335669956244,0.534807448537694,-22.5788927365319,-0.0341390227346136,1,-108.130960167351,-85.5520674308195
47,18,Cost-to-sample,Biased-prior,3,-0.0589690351481838,0.932267424356082,-23.8697849588032,-0.0275304423792477,1,-108.130960167351,-84.2611752085483
47,19,Biased-prior,Biased-prior,3,-0.00411517830892924,0.0991739721342808,-25.3582997861712,-0.0214818111370263,1,-108.130960167351,-82.7726603811803
47,19,Cost-to-sample,Biased-prior,3,-0.0560957715206497,0.887156161452992,-22.4893881647417,-0.03465210660113,1,-108.130960167351,-85.6415720026098
47,20,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,20,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,21,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,21,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,22,Biased-prior,Biased-prior,5,-0.0178433490789181,0.208810887860472,-26.9160925832319,-0.0256355462504641,0.812222389193788,-32.4980480589589,-5.58195547572701
47,22,Cost-to-sample,Biased-prior,5,-0.0605146481528368,0.709234990292325,-25.8224440050986,-0.028669616278572,0.932099505308114,-31.4853665628418,-5.6629225577432
47,23,Biased-prior,Biased-prior,4,-0.0213515074261262,0.227615523725335,-22.2206023785394,-0.0407521161613797,0.890953883719373,-28.6651543150841,-6.44455193654471
47,23,Cost-to-sample,Biased-prior,4,-0.0627559256391706,0.752191000291869,-22.9241832338768,-0.0379570486720285,0.97232823868511,-30.306872236287,-7.3826890024102
47,24,Biased-prior,Biased-prior,4,-0.0158400314677623,0.761907418395664,-34.1492181355484,-0.00916172700447535,0.965815670867529,-40.5264928536785,-6.3772747181301
47,24,Cost-to-sample,Biased-prior,4,-0.0533773691329766,0.994963028885201,-40.921387037024,-0.00386860639462261,0.999144139835778,-46.6249055074317,-5.70351847040779
47,25,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,25,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,26,Biased-prior,Biased-prior,5,-0.0216483400792975,0.904565629512784,-42.8887336034635,-0.0056648491956164,0.991280907383639,-53.2439137733486,-10.3551801698851
47,26,Cost-to-sample,Biased-prior,5,-0.0587711421365865,0.984511992061187,-42.4168316965129,-0.00620505003459681,0.999876241890411,-64.9548557378881,-22.5380240413752
47,27,Biased-prior,Biased-prior,5,-0.0117258337045013,0.343383817243173,-34.5337427515042,-0.0131300632977039,0.946157160265246,-45.4294559548375,-10.8957132033333
47,27,Cost-to-sample,Biased-prior,5,-0.0568787135572383,0.929745476176141,-34.8976602023615,-0.0130234182126245,0.997986031611109,-51.0483103085333,-16.1506501061718
47,28,Biased-prior,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,28,Cost-to-sample,Biased-prior,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47,29,Biased-prior,Biased-prior,4,-0.0225796559219515,0.865867392846885,-34.1200961591783,-0.00956096370403313,0.990064097220397,-43.1444985010689,-9.02440234189066
47,29,Cost-to-sample,Biased-prior,4,-0.0530868379739935,0.976115826419117,-34.6629079342544,-0.00927350025645726,0.999944781672263,-57.5553191847679,-22.8924112505135
47,30,Biased-prior,Biased-prior,7,-0.0517791311309781,0.927774101791638,-45.7257995322375,-0.00808514068587926,0.995636490966329,-63.4255442555766,-17.699744723339
47,30,Cost-to-sample,Biased-prior,7,-0.0817557125530842,0.96698232222549,-45.1003532229961,-0.00858834238940394,0.998995019909821,-67.5989707173153,-22.4986174943192
47,31,Biased-prior,Biased-prior,2,0.00563739954604649,1,-72.0873067782343,NaN,NaN,NaN,NaN
47,31,Cost-to-sample,Biased-prior,2,-0.046073561105839,1,-72.0873067782343,NaN,NaN,NaN,NaN
47,32,Biased-prior,Biased-prior,4,-0.00108100086469223,0.0811257927263385,-41.2651874505495,-0.00392695908891261,0.937590776069131,-50.6366376859246,-9.37145023537506
47,32,Cost-to-sample,Biased-prior,4,-0.0404585368893691,0.982063689881928,-38.0059739794107,-0.00598005795660993,0.999227752119912,-49.2007870132399,-11.1948130338292
